time_s,eye_voltage,eye_voltage_thr,eye_cl,conf,max_nod_f,max_nod_p,buzz,
74.959000,1.1475,0.000,0,0,-15.418,-10.418,0,
75.058998,1.1758,0.000,0,0,-15.419,-10.419,0,
75.158997,1.1548,0.000,0,0,-15.431,-10.431,0,
75.259003,1.1749,0.000,0,0,-15.423,-10.423,0,
75.360001,1.1604,0.000,0,0,-15.429,-10.429,0,
75.460999,1.1862,0.000,0,0,-15.422,-10.422,0,
75.560997,1.2305,0.000,0,0,-15.422,-10.422,0,
75.662003,1.2088,0.000,0,0,-15.420,-10.420,0,
75.762001,1.1967,0.000,0,0,-15.430,-10.430,0,
75.862999,1.2185,0.000,0,0,-15.419,-10.419,0,
75.962997,1.1749,0.000,0,0,-15.421,-10.421,0,
76.063004,1.1919,0.000,0,0,-15.418,-10.418,0,
76.163002,1.1596,0.000,0,0,-15.429,-10.429,0,
76.264000,1.1717,0.000,0,0,-15.422,-10.422,0,
76.363998,1.1661,0.000,0,0,-15.417,-10.417,0,
76.464996,1.1725,0.000,0,0,-15.418,-10.418,0,
76.565002,1.1637,0.000,0,0,-15.414,-10.414,0,
76.666000,1.1701,0.000,0,0,-15.421,-10.421,0,
76.766998,1.2015,0.000,0,0,-15.408,-10.408,0,
76.866997,1.2136,0.000,0,0,-15.426,-10.426,0,
76.967003,1.2088,0.000,0,0,-15.417,-10.417,0,
77.067001,1.2281,0.000,0,0,-15.405,-10.405,0,
77.167999,1.1967,0.000,0,0,-15.404,-10.404,0,
77.267998,1.2015,0.000,0,0,-15.406,-10.406,0,
77.367996,1.1693,0.000,0,0,-15.415,-10.415,0,
77.469002,1.1588,0.000,0,0,-15.414,-10.414,0,
77.569000,1.1500,0.000,0,0,-15.406,-10.406,0,
77.669998,1.2273,0.000,0,0,-15.412,-10.412,0,
77.769997,1.1677,0.000,0,0,-15.413,-10.413,0,
77.871002,1.1588,0.000,0,0,-15.403,-10.403,0,
77.971001,1.1612,0.000,0,0,-15.410,-10.410,0,
78.070999,1.1604,0.000,0,0,-15.409,-10.409,0,
78.171997,1.1637,0.000,0,0,-15.417,-10.417,0,
78.272003,1.1637,0.000,0,0,-15.411,-10.411,0,
78.373001,1.1669,0.000,0,0,-15.418,-10.418,0,
78.473000,1.2370,0.000,0,0,-15.424,-10.424,0,
78.572998,1.2539,0.000,0,0,-15.419,-10.419,0,
78.674004,1.3007,0.000,0,0,-15.419,-10.419,0,
78.774002,1.2894,0.000,0,0,-15.422,-10.422,0,
78.875000,1.2862,0.000,0,0,-15.420,-10.420,0,
78.974998,1.1959,0.000,0,0,-15.405,-10.405,0,
79.074997,1.1693,0.000,0,0,-15.412,-10.412,0,
79.175003,1.1451,0.000,0,0,-15.409,-10.409,0,
79.276001,1.1347,0.000,0,0,-15.409,-10.409,0,
79.375999,1.1822,0.000,0,0,-15.409,-10.409,0,
79.475998,1.1733,0.000,0,0,-15.418,-10.418,0,
79.577003,1.1677,0.000,0,0,-15.415,-10.415,0,
79.679001,1.2628,0.000,0,0,-15.424,-10.424,0,
79.778999,1.3256,0.000,0,0,-15.419,-10.419,0,
79.879997,1.3264,0.000,0,0,-15.420,-10.420,0,
79.980003,1.3611,0.000,0,0,-15.422,-10.422,0,
80.080002,1.3337,0.000,0,0,-15.432,-10.432,0,
80.181000,1.3635,0.000,0,0,-15.426,-10.426,0,
80.281998,1.3337,0.000,0,0,-15.417,-10.417,0,
80.383003,1.3514,0.000,0,0,-15.414,-10.414,0,
80.483002,1.3103,0.000,0,0,-15.411,-10.411,0,
80.584000,1.2765,0.000,0,0,-15.425,-10.425,0,
80.683998,1.2579,0.000,0,0,-15.419,-10.419,0,
80.783997,1.2257,0.000,0,0,-15.416,-10.416,0,
80.885002,1.1653,0.000,0,0,-15.410,-10.410,0,
80.985001,1.1451,0.000,0,0,-15.416,-10.416,0,
81.084999,1.1524,0.000,0,0,-15.424,-10.424,0,
81.186996,1.1467,0.000,0,0,-15.410,-10.410,0,
81.288002,1.1451,0.000,0,0,-15.413,-10.413,0,
81.389000,1.1540,0.000,0,0,-15.406,-10.406,0,
81.489998,1.1532,0.000,0,0,-15.415,-10.415,0,
81.591003,1.1637,0.000,0,0,-15.402,-10.402,0,
81.692001,1.1516,0.000,0,0,-15.420,-10.420,0,
81.792000,1.1524,0.000,0,0,-15.415,-10.415,0,
81.891998,1.1492,0.000,0,0,-15.427,-10.427,0,
81.991997,1.1314,0.000,0,0,-15.437,-10.437,0,
82.093002,1.1443,0.000,0,0,-15.432,-10.432,0,
82.193001,1.2015,0.000,0,0,-15.429,-10.429,0,
82.293999,1.1677,0.000,0,0,-15.427,-10.427,0,
82.393997,1.1725,0.000,0,0,-15.421,-10.421,0,
82.495003,1.1782,0.000,0,0,-15.425,-10.425,0,
82.595001,1.1806,0.000,0,0,-15.423,-10.423,0,
82.695999,1.2209,0.000,0,0,-15.420,-10.420,0,
82.796997,1.1749,0.000,0,0,-15.427,-10.427,0,
82.897003,1.1556,0.000,0,0,-15.414,-10.414,0,
82.997002,1.1484,0.000,0,0,-15.408,-10.408,0,
83.097000,1.1532,0.000,0,0,-15.411,-10.411,0,
83.196999,1.1484,0.000,0,0,-15.410,-10.410,0,
83.296997,1.1556,0.000,0,0,-15.414,-10.414,0,
83.397003,1.1580,0.000,0,0,-15.416,-10.416,0,
83.497002,1.1604,0.000,0,0,-15.416,-10.416,0,
83.597000,1.1653,0.000,0,0,-15.407,-10.407,0,
83.697998,1.1653,0.000,0,0,-15.419,-10.419,0,
83.797997,1.1556,0.000,0,0,-15.422,-10.422,0,
83.899002,1.1709,0.000,0,0,-15.418,-10.418,0,
83.999001,1.2426,0.000,0,0,-15.422,-10.422,0,
84.098999,1.2241,0.000,0,0,-15.413,-10.413,0,
84.199997,1.1870,0.000,0,0,-15.417,-10.417,0,
84.300003,1.1927,0.000,0,0,-15.411,-10.411,0,
84.401001,1.1927,0.000,0,0,-15.424,-10.424,0,
84.500999,1.1870,0.000,0,0,-15.420,-10.420,0,
84.600998,1.1862,0.000,0,0,-15.411,-10.411,0,
84.702003,1.1774,0.000,0,0,-15.406,-10.406,0,
84.802002,1.1975,0.000,0,0,-15.447,-10.447,0,
84.903999,1.2023,0.000,0,0,-15.384,-10.384,0,
85.003998,1.1991,0.000,0,0,-15.460,-10.460,0,
85.105003,1.1975,0.000,0,0,-15.536,-10.536,0,
85.205002,1.2048,0.000,0,0,-15.467,-10.467,0,
85.306000,1.3273,0.000,0,0,-15.508,-10.508,0,
85.406998,1.3522,0.000,0,0,-15.622,-10.622,0,
85.507004,1.3619,0.000,0,0,-15.590,-10.590,0,
85.607002,1.3514,0.000,0,0,-15.504,-10.504,0,
85.707001,1.3949,0.000,0,0,-15.539,-10.539,0,
85.806999,1.4191,0.000,0,0,-15.585,-10.585,0,
85.906998,1.3643,0.000,0,0,-15.536,-10.536,0,
86.007004,1.3240,0.000,0,0,-15.544,-10.544,0,
86.107002,1.4433,0.000,0,0,-15.526,-10.526,0,
86.208000,1.4223,0.000,0,0,-15.555,-10.555,0,
86.308998,1.4796,0.000,0,0,-15.560,-10.560,0,
86.410004,1.4022,0.000,0,0,-15.543,-10.543,0,
86.510002,1.3426,0.000,0,0,-15.536,-10.536,0,
86.610001,1.4143,0.000,0,0,-15.554,-10.554,0,
86.709999,1.5368,0.000,0,0,-15.545,-10.545,0,
86.809998,1.9494,0.000,0,0,-15.529,-10.529,0,
86.911003,2.3539,0.000,0,0,-15.586,-10.586,0,
87.011002,2.5425,0.000,0,0,-15.579,-10.579,0,
87.112000,2.6545,0.000,0,0,-15.528,-10.528,0,
87.212997,2.7802,0.000,0,0,-15.539,-10.539,0,
87.313004,2.8278,0.000,0,0,-15.559,-10.559,0,
87.414001,2.8415,0.000,0,0,-15.558,-10.558,0,
87.514999,2.8608,0.000,0,0,-15.537,-10.537,0,
87.614998,2.8399,0.000,0,0,-15.619,-10.619,0,
87.714996,2.8350,0.000,0,0,-13.861,-8.861,0,
87.816002,2.7689,0.000,0,0,-16.566,-11.566,0,
87.916000,2.8286,0.000,0,0,-16.049,-11.049,0,
88.015999,2.8020,0.000,0,0,-15.827,-10.827,0,
88.116997,2.7657,0.000,0,0,-15.678,-10.678,0,
88.218002,2.7423,0.000,0,0,-15.529,-10.529,0,
88.318001,2.8270,0.000,0,0,-15.441,-10.441,0,
88.417999,2.8592,0.000,0,0,-15.463,-10.463,0,
88.517998,2.8850,0.000,0,0,-15.450,-10.450,0,
88.617996,2.8181,0.000,0,0,-15.409,-10.409,0,
88.719002,2.7947,0.000,0,0,-15.401,-10.401,0,
88.819000,2.7415,0.000,0,0,-15.449,-10.449,0,
88.918999,2.5981,0.000,0,0,-15.448,-10.448,0,
89.019997,2.2999,0.000,0,0,-15.421,-10.421,0,
89.120003,2.3281,0.000,0,0,-15.400,-10.400,0,
89.220001,2.6078,0.000,0,0,-15.433,-10.433,0,
89.320000,2.4877,0.000,0,0,-15.413,-10.413,0,
89.419998,2.4877,0.000,0,0,-15.373,-10.373,0,
89.519997,2.4047,0.000,0,0,-15.386,-10.386,0,
89.620003,2.4369,0.000,0,0,-15.453,-10.453,0,
89.720001,2.8253,0.000,0,0,-15.464,-10.464,0,
89.820999,2.8656,0.000,0,0,-15.399,-10.399,0,
89.920998,2.9035,0.000,0,0,-15.412,-10.412,0,
90.022003,2.8664,0.000,0,0,-15.297,-10.297,0,
90.122002,2.8979,0.000,0,0,-15.435,-10.435,0,
90.222000,2.8600,0.000,0,0,-15.669,-10.669,0,
90.322998,2.8495,0.000,0,0,-15.238,-10.238,0,
90.422997,2.8640,0.000,0,0,-15.336,-10.336,0,
90.524002,2.8697,0.000,0,0,-15.568,-10.568,0,
90.625000,2.8673,0.000,0,0,-15.128,-10.128,0,
90.724998,2.8673,0.000,0,0,-15.389,-10.389,0,
90.825996,2.8922,0.000,0,0,-15.408,-10.408,0,
90.926003,2.8608,0.000,0,0,-15.154,-10.154,0,
91.026001,2.9309,0.000,0,0,-15.183,-10.183,0,
91.125999,2.8544,0.000,0,0,-15.411,-10.411,0,
91.226997,2.8495,0.000,0,0,-15.216,-10.216,0,
91.327003,2.8527,0.000,0,0,-15.288,-10.288,0,
91.427002,2.8552,0.000,0,0,-15.450,-10.450,0,
91.527000,2.8592,0.000,0,0,-15.316,-10.316,0,
91.626999,2.8568,0.000,0,0,-15.302,-10.302,0,
91.727997,2.8648,0.000,0,0,-15.453,-10.453,0,
91.828003,2.8632,0.000,0,0,-15.407,-10.407,0,
91.928001,2.8536,0.000,0,0,-15.361,-10.361,0,
92.028000,2.8568,0.000,0,0,-15.378,-10.378,0,
92.127998,2.8487,0.000,0,0,-15.469,-10.469,0,
92.228996,2.8439,0.000,0,0,-15.431,-10.431,0,
92.329002,2.8544,0.000,0,0,-15.422,-10.422,0,
92.429001,2.8592,0.000,0,0,-15.444,-10.444,0,
92.529999,2.8519,0.000,0,0,-15.472,-10.472,0,
92.629997,2.8568,0.000,0,0,-15.449,-10.449,0,
92.730003,2.8576,0.000,0,0,-15.425,-10.425,0,
92.830002,2.8544,0.000,0,0,-15.447,-10.447,0,
92.930000,2.8511,0.000,0,0,-15.451,-10.451,0,
93.029999,2.8576,0.000,0,0,-15.427,-10.427,0,
93.129997,2.8640,0.000,0,0,-15.429,-10.429,0,
93.231003,2.8544,0.000,0,0,-15.440,-10.440,0,
93.331001,2.8608,0.000,0,0,-15.449,-10.449,0,
93.431000,2.8455,0.000,0,0,-15.420,-10.420,0,
93.530998,2.8608,0.000,0,0,-15.408,-10.408,0,
93.632004,2.8697,0.000,0,0,-15.443,-10.443,0,
93.732002,2.9035,0.000,0,0,-15.440,-10.440,0,
93.832001,2.8737,0.000,0,0,-15.431,-10.431,0,
93.931999,2.8656,0.000,0,0,-15.424,-10.424,0,
