time_s,eye_voltage,eye_voltage_thr,eye_cl,conf,max_nod_f,max_nod_p,buzz,
37.909000,2.8173,0.000,0,0,-16.244,-11.244,0,
38.008999,2.8165,0.000,0,0,-16.218,-11.218,0,
38.109001,2.8366,0.000,0,0,-16.216,-11.216,0,
38.209999,2.8342,0.000,0,0,-16.211,-11.211,0,
38.311001,2.8503,0.000,0,0,-16.217,-11.217,0,
38.410999,2.8697,0.000,0,0,-16.223,-11.223,0,
38.511002,2.8745,0.000,0,0,-16.215,-11.215,0,
38.612000,2.8810,0.000,0,0,-16.221,-11.221,0,
38.712002,2.8882,0.000,0,0,-16.243,-11.243,0,
38.812000,2.8947,0.000,0,0,-16.238,-11.238,0,
38.911999,2.8745,0.000,0,0,-16.225,-11.225,0,
39.012001,2.8955,0.000,0,0,-16.229,-11.229,0,
39.112999,2.8842,0.000,0,0,-16.232,-11.232,0,
39.213001,2.8745,0.000,0,0,-16.223,-11.223,0,
39.313999,2.8906,0.000,0,0,-16.224,-11.224,0,
39.414001,2.8439,0.000,0,0,-16.221,-11.221,0,
39.514000,2.8455,0.000,0,0,-16.235,-11.235,0,
39.615002,2.9180,0.000,0,0,-16.233,-11.233,0,
39.715000,2.8656,0.000,0,0,-16.228,-11.228,0,
39.814999,2.8753,0.000,0,0,-16.222,-11.222,0,
39.916000,2.8761,0.000,0,0,-16.229,-11.229,0,
40.015999,2.8689,0.000,0,0,-16.226,-11.226,0,
40.116001,2.8689,0.000,0,0,-16.219,-11.219,0,
40.216999,2.8664,0.000,0,0,-16.222,-11.222,0,
40.317001,2.9519,0.000,0,0,-16.237,-11.237,0,
40.417999,2.8745,0.000,0,0,-16.242,-11.242,0,
40.518002,2.9245,0.000,0,0,-16.230,-11.230,0,
40.618000,2.8656,0.000,0,0,-16.222,-11.222,0,
40.719002,2.8560,0.000,0,0,-16.218,-11.218,0,
40.819000,2.8318,0.000,0,0,-16.214,-11.214,0,
40.918999,2.8342,0.000,0,0,-16.223,-11.223,0,
41.019001,2.7649,0.000,0,0,-16.220,-11.220,0,
41.118999,2.7496,0.000,0,0,-16.217,-11.217,0,
41.219002,2.7641,0.000,0,0,-16.213,-11.213,0,
41.319000,2.7730,0.000,0,0,-16.217,-11.217,0,
41.419998,2.7697,0.000,0,0,-16.220,-11.220,0,
41.520000,2.6867,0.000,0,0,-16.228,-11.228,0,
41.619999,2.6634,0.000,0,0,-16.233,-11.233,0,
41.720001,2.5562,0.000,0,0,-16.241,-11.241,0,
41.820000,2.4998,0.000,0,0,-16.253,-11.253,0,
41.919998,2.4023,0.000,0,0,-16.247,-11.247,0,
42.021000,2.2749,0.000,0,0,-16.235,-11.235,0,
42.122002,2.1815,0.000,0,0,-16.226,-11.226,0,
42.222000,2.1315,0.000,0,0,-16.229,-11.229,0,
42.321999,2.0872,0.000,0,0,-16.226,-11.226,0,
42.423000,2.0122,0.000,0,0,-16.223,-11.223,0,
42.522999,1.8938,0.000,0,0,-16.217,-11.217,0,
42.624001,1.8269,0.000,0,0,-16.225,-11.225,0,
42.723999,1.7237,0.000,0,0,-16.226,-11.226,0,
42.824001,1.6319,0.000,0,0,-16.228,-11.228,0,
42.924000,1.6093,0.000,0,0,-16.229,-11.229,0,
43.023998,1.6021,0.000,0,0,-16.229,-11.229,0,
43.125000,1.6061,0.000,0,0,-16.228,-11.228,0,
43.226002,1.5545,0.000,0,0,-16.229,-11.229,0,
43.326000,1.5005,0.000,0,0,-16.224,-11.224,0,
43.425999,1.4908,0.000,0,0,-16.240,-11.240,0,
43.526001,1.4957,0.000,0,0,-16.249,-11.249,0,
43.625999,1.5142,0.000,0,0,-16.249,-11.249,0,
43.726002,1.4892,0.000,0,0,-16.247,-11.247,0,
43.826000,1.4626,0.000,0,0,-16.254,-11.254,0,
43.925999,1.4683,0.000,0,0,-16.258,-11.258,0,
44.026001,1.4062,0.000,0,0,-16.263,-11.263,0,
44.126999,1.2209,0.000,0,0,-16.260,-11.260,0,
44.228001,1.2241,0.000,0,0,-16.263,-11.263,0,
44.327999,1.1790,0.000,0,0,-16.295,-11.295,0,
44.428001,1.1814,0.000,0,0,-16.344,-11.344,0,
44.528999,1.1661,0.000,0,0,-16.341,-11.341,0,
44.629002,1.2217,0.000,0,0,-16.331,-11.331,0,
44.729000,1.1371,0.000,0,0,-16.315,-11.315,0,
44.828999,1.1451,0.000,0,0,-16.309,-11.309,0,
44.929001,1.1427,0.000,0,0,-16.303,-11.303,0,
45.029999,1.1806,0.000,0,0,-16.285,-11.285,0,
45.131001,1.1588,0.000,0,0,-16.279,-11.279,0,
45.231998,1.1596,0.000,0,0,-16.280,-11.280,0,
45.333000,1.1677,0.000,0,0,-16.009,-11.009,0,
45.433998,1.2225,0.000,0,0,-16.017,-11.017,0,
45.535000,1.2217,0.000,0,0,-16.377,-11.377,0,
45.634998,1.2386,0.000,0,0,-16.186,-11.186,0,
45.735001,1.2805,0.000,0,0,-15.048,-10.048,0,
45.834999,1.3200,0.000,0,0,-15.044,-10.044,0,
45.935001,1.3039,0.000,0,0,-11.654,-6.654,0,
46.035000,1.2894,0.000,0,0,-10.236,-5.236,0,
46.134998,1.2716,0.000,0,0,-8.180,-3.180,0,
46.236000,1.1733,0.000,0,0,-6.811,-1.811,0,
46.335999,1.1403,0.000,0,0,-6.317,-1.317,0,
46.436001,1.1089,0.000,0,0,-5.843,-0.843,0,
46.535999,1.1500,0.000,0,0,-6.803,-1.803,0,
46.636002,1.1347,0.000,0,0,-10.165,-5.165,0,
46.736000,1.1185,0.000,0,0,-11.944,-6.944,0,
46.835999,1.1419,0.000,0,0,-14.133,-9.133,0,
46.937000,1.2104,0.000,0,0,-15.913,-10.913,0,
47.036999,1.2322,0.000,0,0,-13.719,-8.719,0,
47.138000,1.2378,0.000,0,0,-10.925,-5.925,0,
47.237999,1.2225,0.000,0,0,-8.214,-3.214,0,
47.338001,1.2273,0.000,0,0,-6.860,-1.860,0,
47.438000,1.2193,0.000,0,0,-7.239,-2.239,0,
47.537998,1.2088,0.000,0,0,-8.732,-3.732,0,
47.639000,1.2225,0.000,0,0,-9.477,-4.477,0,
47.740002,1.2716,0.000,0,0,-8.663,-3.663,0,
47.840000,1.1330,0.000,0,0,-8.188,-3.188,0,
47.941002,1.1403,0.000,0,0,-7.521,-2.521,0,
48.041000,1.1306,0.000,0,0,-8.052,-3.052,0,
48.140999,1.1048,0.000,0,0,-7.806,-2.806,0,
48.241001,1.0702,0.000,0,0,-7.082,-2.082,0,
48.341000,1.0581,0.000,0,0,-6.920,-1.920,0,
48.442001,1.0871,0.000,0,0,-6.850,-1.850,0,
48.542999,1.0565,0.000,0,0,-5.652,-0.652,0,
48.643002,1.0629,0.000,0,0,-5.349,-0.349,0,
48.743000,1.0146,0.000,0,0,-4.454,0.546,1,
48.842999,1.0291,0.000,0,0,-4.901,0.099,1,
48.944000,1.0476,0.000,0,0,-5.009,-0.009,0,
49.043999,1.0468,0.000,0,0,-5.907,-0.907,0,
49.145000,1.2241,0.000,0,0,-6.415,-1.415,0,
49.245998,1.3490,0.000,0,0,-5.396,-0.396,0,
49.346001,1.3547,0.000,0,0,-6.201,-1.201,0,
49.445999,1.3667,0.000,0,0,-7.543,-2.543,0,
49.546001,1.3603,0.000,0,0,-8.604,-3.604,0,
49.646000,1.3603,0.000,0,0,-9.192,-4.192,0,
49.745998,1.3458,0.000,0,0,-8.928,-3.928,0,
49.846001,1.3248,0.000,0,0,-9.126,-4.126,0,
49.945999,1.3240,0.000,0,0,-9.189,-4.189,0,
50.046001,1.0686,0.000,0,0,-9.099,-4.099,0,
50.146000,1.3176,0.000,0,0,-9.095,-4.095,0,
50.247002,1.3119,0.000,0,0,-8.872,-3.872,0,
50.347000,1.3329,0.000,0,0,-8.853,-3.853,0,
50.448002,1.3007,0.000,0,0,-8.698,-3.698,0,
50.549000,1.2579,0.000,0,0,-8.961,-3.961,0,
50.650002,1.2515,0.000,0,0,-8.553,-3.553,0,
50.750000,1.3208,0.000,0,0,-9.135,-4.135,0,
50.849998,1.3377,0.000,0,0,-9.259,-4.259,0,
50.950001,1.2813,0.000,0,0,-9.366,-4.366,0,
51.050999,1.3176,0.000,0,0,-9.000,-4.000,0,
51.151001,1.3192,0.000,0,0,-9.048,-4.048,0,
51.250999,1.3345,0.000,0,0,-8.618,-3.618,0,
51.352001,1.3240,0.000,0,0,-8.787,-3.787,0,
51.452999,1.1927,0.000,0,0,-8.852,-3.852,0,
51.554001,1.1298,0.000,0,0,-8.894,-3.894,0,
51.654999,1.1403,0.000,0,0,-7.976,-2.976,0,
51.755001,1.1193,0.000,0,0,-8.079,-3.079,0,
51.855999,1.1500,0.000,0,0,-8.646,-3.646,0,
51.956001,1.0919,0.000,0,0,-8.157,-3.157,0,
52.056999,1.1177,0.000,0,0,-7.577,-2.577,0,
52.157001,1.2716,0.000,0,0,-4.292,0.708,1,
52.257000,1.3248,0.000,0,0,-5.134,-0.134,0,
52.358002,1.2910,0.000,0,0,-6.479,-1.479,0,
52.458000,1.3160,0.000,0,0,-6.515,-1.515,0,
52.557999,1.3184,0.000,0,0,-6.553,-1.553,0,
52.658001,1.3571,0.000,0,0,-7.071,-2.071,0,
52.758999,1.3377,0.000,0,0,-7.773,-2.773,0,
52.859001,1.3434,0.000,0,0,-8.502,-3.502,0,
52.959999,1.3555,0.000,0,0,-8.767,-3.767,0,
53.060001,1.3756,0.000,0,0,-9.010,-4.010,0,
53.160000,1.3498,0.000,0,0,-9.424,-4.424,0,
53.259998,1.3514,0.000,0,0,-9.850,-4.850,0,
53.360001,1.3684,0.000,0,0,-10.573,-5.573,0,
53.459999,1.3466,0.000,0,0,-11.751,-6.751,0,
53.560001,1.3498,0.000,0,0,-12.385,-7.385,0,
53.660000,1.2201,0.000,0,0,-12.838,-7.838,0,
53.759998,1.1685,0.000,0,0,-13.422,-8.422,0,
53.860001,1.1073,0.000,0,0,-13.027,-8.027,0,
53.959999,1.1064,0.000,0,0,-12.837,-7.837,0,
54.060001,1.1218,0.000,0,0,-12.752,-7.752,0,
54.160000,1.1895,0.000,0,0,-12.655,-7.655,0,
54.259998,1.2588,0.000,0,0,-12.592,-7.592,0,
54.361000,1.2821,0.000,0,0,-12.422,-7.422,0,
54.460999,1.1782,0.000,0,0,-12.007,-7.007,0,
54.561001,1.1137,0.000,0,0,-12.141,-7.141,0,
54.660999,1.0960,0.000,0,0,-12.220,-7.220,0,
54.761002,1.1129,0.000,0,0,-12.149,-7.149,0,
54.861000,1.0952,0.000,0,0,-11.668,-6.668,0,
54.960999,1.0960,0.000,0,0,-11.839,-6.839,0,
55.062000,1.0887,0.000,0,0,-12.089,-7.089,0,
55.161999,1.1314,0.000,0,0,-11.360,-6.360,0,
55.263000,1.2459,0.000,0,0,-11.877,-6.877,0,
55.362999,1.1766,0.000,0,0,-11.905,-6.905,0,
55.463001,1.2604,0.000,0,0,-12.085,-7.085,0,
55.563999,1.3289,0.000,0,0,-12.061,-7.061,0,
55.664001,1.3490,0.000,0,0,-12.219,-7.219,0,
55.764000,1.3603,0.000,0,0,-12.278,-7.278,0,
55.865002,1.3611,0.000,0,0,-12.036,-7.036,0,
55.965000,1.3152,0.000,0,0,-11.875,-6.875,0,
56.064999,1.2104,0.000,0,0,-11.819,-6.819,0,
56.166000,1.1193,0.000,0,0,-12.200,-7.200,0,
56.265999,1.1024,0.000,0,0,-12.446,-7.446,0,
56.366001,1.1427,0.000,0,0,-12.091,-7.091,0,
56.466000,1.1250,0.000,0,0,-12.583,-7.583,0,
56.566002,1.1226,0.000,0,0,-11.932,-6.932,0,
56.666000,1.1895,0.000,0,0,-11.898,-6.898,0,
56.765999,1.2660,0.000,0,0,-10.548,-5.548,0,
56.866001,1.1677,0.000,0,0,-11.557,-6.557,0,
56.966999,1.1121,0.000,0,0,-10.255,-5.255,0,
57.067001,1.1056,0.000,0,0,-10.584,-5.584,0,
57.167999,1.1121,0.000,0,0,-10.570,-5.570,0,
57.269001,1.1250,0.000,0,0,-10.493,-5.493,0,
57.369999,1.1290,0.000,0,0,-9.995,-4.995,0,
57.470001,1.1145,0.000,0,0,-10.268,-5.268,0,
57.570999,1.1064,0.000,0,0,-10.391,-5.391,0,
57.671001,1.0944,0.000,0,0,-10.130,-5.130,0,
57.771999,1.1153,0.000,0,0,-9.938,-4.938,0,
57.872002,1.1451,0.000,0,0,-10.193,-5.193,0,
57.972000,1.1403,0.000,0,0,-9.750,-4.750,0,
58.073002,1.3434,0.000,0,0,-9.399,-4.399,0,
58.173000,1.3724,0.000,0,0,-10.136,-5.136,0,
58.272999,1.3853,0.000,0,0,-9.810,-4.810,0,
58.373001,1.3482,0.000,0,0,-9.971,-4.971,0,
58.473000,1.3651,0.000,0,0,-10.227,-5.227,0,
58.573002,1.3692,0.000,0,0,-10.711,-5.711,0,
58.673000,1.3538,0.000,0,0,-10.636,-5.636,0,
58.773998,1.3635,0.000,0,0,-10.485,-5.485,0,
58.875999,1.3659,0.000,0,0,-10.682,-5.682,0,
58.976002,1.3667,0.000,0,0,-10.525,-5.525,0,
59.077000,1.3442,0.000,0,0,-11.000,-6.000,0,
59.176998,1.3450,0.000,0,0,-11.240,-6.240,0,
59.277000,1.3095,0.000,0,0,-11.316,-6.316,0,
59.376999,1.2257,0.000,0,0,-11.751,-6.751,0,
59.477001,1.1943,0.000,0,0,-12.085,-7.085,0,
59.577000,1.1830,0.000,0,0,-12.190,-7.190,0,
59.676998,1.1919,0.000,0,0,-12.350,-7.350,0,
59.777000,1.1862,0.000,0,0,-12.476,-7.476,0,
59.876999,1.2015,0.000,0,0,-12.530,-7.530,0,
59.977001,1.2765,0.000,0,0,-12.572,-7.572,0,
60.077000,1.3434,0.000,0,0,-12.408,-7.408,0,
60.176998,1.2741,0.000,0,0,-12.577,-7.577,0,
60.277000,1.2531,0.000,0,0,-12.745,-7.745,0,
60.376999,1.1895,0.000,0,0,-12.558,-7.558,0,
60.478001,1.1870,0.000,0,0,-12.266,-7.266,0,
60.577999,1.3611,0.000,0,0,-12.351,-7.351,0,
60.678001,1.3821,0.000,0,0,-12.064,-7.064,0,
60.778999,1.3434,0.000,0,0,-12.033,-7.033,0,
60.879002,1.3708,0.000,0,0,-11.837,-6.837,0,
60.979000,1.3466,0.000,0,0,-11.645,-6.645,0,
61.078999,1.3514,0.000,0,0,-11.691,-6.691,0,
61.180000,1.3434,0.000,0,0,-11.338,-6.338,0,
61.280998,1.1685,0.000,0,0,-11.712,-6.712,0,
61.381001,1.1016,0.000,0,0,-11.391,-6.391,0,
61.481998,1.1032,0.000,0,0,-11.400,-6.400,0,
61.582001,1.1000,0.000,0,0,-11.493,-6.493,0,
61.681999,1.1226,0.000,0,0,-11.413,-6.413,0,
61.782001,1.1210,0.000,0,0,-11.467,-6.467,0,
61.882000,1.1048,0.000,0,0,-11.455,-6.455,0,
61.981998,1.1113,0.000,0,0,-11.644,-6.644,0,
62.082001,1.1185,0.000,0,0,-11.596,-6.596,0,
62.182999,1.1121,0.000,0,0,-11.425,-6.425,0,
62.284000,1.1717,0.000,0,0,-11.534,-6.534,0,
62.383999,1.1379,0.000,0,0,-11.360,-6.360,0,
62.485001,1.1822,0.000,0,0,-11.362,-6.362,0,
62.585999,1.1766,0.000,0,0,-11.182,-6.182,0,
62.687000,1.1451,0.000,0,0,-11.213,-6.213,0,
62.786999,1.1484,0.000,0,0,-11.308,-6.308,0,
62.887001,1.1403,0.000,0,0,-11.195,-6.195,0,
62.987000,1.1500,0.000,0,0,-11.212,-6.212,0,
63.087002,1.1580,0.000,0,0,-11.336,-6.336,0,
63.188000,1.1629,0.000,0,0,-11.353,-6.353,0,
63.287998,1.1516,0.000,0,0,-11.296,-6.296,0,
63.389000,1.1870,0.000,0,0,-11.306,-6.306,0,
63.488998,1.2080,0.000,0,0,-11.201,-6.201,0,
63.589001,1.2080,0.000,0,0,-11.153,-6.153,0,
63.688999,1.2088,0.000,0,0,-11.259,-6.259,0,
63.790001,1.2040,0.000,0,0,-11.181,-6.181,0,
63.890999,1.2144,0.000,0,0,-11.255,-6.255,0,
63.991001,1.1935,0.000,0,0,-11.211,-6.211,0,
64.091003,1.2160,0.000,0,0,-11.259,-6.259,0,
64.192001,1.1854,0.000,0,0,-11.368,-6.368,0,
64.292999,1.1725,0.000,0,0,-11.267,-6.267,0,
64.392998,1.1870,0.000,0,0,-11.416,-6.416,0,
64.492996,1.2257,0.000,0,0,-11.390,-6.390,0,
64.593002,1.1637,0.000,0,0,-11.438,-6.438,0,
64.693001,1.1830,0.000,0,0,-11.380,-6.380,0,
64.792999,1.1911,0.000,0,0,-11.403,-6.403,0,
64.892998,1.3289,0.000,0,0,-11.316,-6.316,0,
64.992996,1.3579,0.000,0,0,-11.371,-6.371,0,
65.093002,1.3401,0.000,0,0,-11.422,-6.422,0,
65.193001,1.2144,0.000,0,0,-11.549,-6.549,0,
65.292999,1.1508,0.000,0,0,-11.420,-6.420,0,
65.393997,1.1467,0.000,0,0,-11.980,-6.980,0,
65.495003,1.1435,0.000,0,0,-11.564,-6.564,0,
65.596001,1.1532,0.000,0,0,-11.109,-6.109,0,
65.695999,1.1435,0.000,0,0,-10.671,-5.671,0,
65.795998,1.1322,0.000,0,0,-10.985,-5.985,0,
65.896004,1.1612,0.000,0,0,-11.183,-6.183,0,
65.996002,1.1330,0.000,0,0,-11.092,-6.092,0,
66.096001,1.2120,0.000,0,0,-11.176,-6.176,0,
66.196999,1.3200,0.000,0,0,-11.565,-6.565,0,
66.297997,1.2144,0.000,0,0,-11.572,-6.572,0,
66.398003,1.2378,0.000,0,0,-11.646,-6.646,0,
66.499001,1.2757,0.000,0,0,-11.679,-6.679,0,
66.598999,1.2451,0.000,0,0,-11.734,-6.734,0,
66.698997,1.1903,0.000,0,0,-11.718,-6.718,0,
66.799004,1.1604,0.000,0,0,-11.720,-6.720,0,
66.899002,1.1709,0.000,0,0,-11.731,-6.731,0,
66.999001,1.1669,0.000,0,0,-11.478,-6.478,0,
67.098999,1.1903,0.000,0,0,-11.364,-6.364,0,
67.199997,1.2193,0.000,0,0,-11.243,-6.243,0,
67.300003,1.3023,0.000,0,0,-11.211,-6.211,0,
67.400002,1.3522,0.000,0,0,-11.474,-6.474,0,
67.500000,1.3530,0.000,0,0,-11.301,-6.301,0,
67.599998,1.3708,0.000,0,0,-11.235,-6.235,0,
67.700996,1.3264,0.000,0,0,-11.299,-6.299,0,
67.802002,1.3224,0.000,0,0,-11.285,-6.285,0,
67.903000,1.2426,0.000,0,0,-11.274,-6.274,0,
68.002998,1.2201,0.000,0,0,-11.456,-6.456,0,
68.103996,1.2217,0.000,0,0,-11.389,-6.389,0,
68.204002,1.1943,0.000,0,0,-11.301,-6.301,0,
68.305000,1.1556,0.000,0,0,-11.068,-6.068,0,
68.404999,1.1419,0.000,0,0,-11.168,-6.168,0,
68.504997,1.1475,0.000,0,0,-11.042,-6.042,0,
68.606003,1.1443,0.000,0,0,-11.107,-6.107,0,
68.707001,1.2362,0.000,0,0,-10.897,-5.897,0,
68.806999,1.3563,0.000,0,0,-10.980,-5.980,0,
68.907997,1.3522,0.000,0,0,-10.842,-5.842,0,
69.008003,1.3659,0.000,0,0,-10.768,-5.768,0,
69.108002,1.3675,0.000,0,0,-10.918,-5.918,0,
69.208000,1.3708,0.000,0,0,-10.828,-5.828,0,
69.307999,1.3692,0.000,0,0,-10.964,-5.964,0,
69.407997,1.3603,0.000,0,0,-10.987,-5.987,0,
69.508003,1.3732,0.000,0,0,-10.855,-5.855,0,
69.608002,1.2886,0.000,0,0,-10.845,-5.845,0,
69.709000,1.2853,0.000,0,0,-10.816,-5.816,0,
69.808998,1.2773,0.000,0,0,-10.715,-5.715,0,
69.908997,1.3458,0.000,0,0,-10.827,-5.827,0,
70.010002,1.3119,0.000,0,0,-10.878,-5.878,0,
70.110001,1.2902,0.000,0,0,-10.917,-5.917,0,
70.209999,1.2725,0.000,0,0,-11.020,-6.020,0,
70.309998,1.3015,0.000,0,0,-11.009,-6.009,0,
70.410004,1.3055,0.000,0,0,-10.908,-5.908,0,
70.510002,1.2862,0.000,0,0,-10.890,-5.890,0,
70.610001,1.2910,0.000,0,0,-10.957,-5.957,0,
70.710999,1.2894,0.000,0,0,-10.948,-5.948,0,
70.810997,1.2894,0.000,0,0,-10.974,-5.974,0,
70.912003,1.2177,0.000,0,0,-10.882,-5.882,0,
71.012001,1.1895,0.000,0,0,-11.123,-6.123,0,
71.112000,1.1919,0.000,0,0,-11.030,-6.030,0,
71.212997,1.1903,0.000,0,0,-11.055,-6.055,0,
71.313004,1.2757,0.000,0,0,-10.929,-5.929,0,
71.413002,1.3627,0.000,0,0,-11.036,-6.036,0,
71.513000,1.3305,0.000,0,0,-10.997,-5.997,0,
71.612999,1.3547,0.000,0,0,-11.039,-6.039,0,
71.713997,1.3611,0.000,0,0,-11.040,-6.040,0,
71.814003,1.3369,0.000,0,0,-11.002,-6.002,0,
71.915001,1.2821,0.000,0,0,-11.031,-6.031,0,
72.014999,1.2813,0.000,0,0,-11.131,-6.131,0,
72.115997,1.2926,0.000,0,0,-10.943,-5.943,0,
72.216003,1.2499,0.000,0,0,-10.994,-5.994,0,
72.316002,1.2338,0.000,0,0,-10.893,-5.893,0,
72.416000,1.2555,0.000,0,0,-10.864,-5.864,0,
72.515999,1.2418,0.000,0,0,-10.931,-5.931,0,
72.615997,1.2322,0.000,0,0,-10.952,-5.952,0,
72.717003,1.2362,0.000,0,0,-10.987,-5.987,0,
72.817001,1.2289,0.000,0,0,-10.849,-5.849,0,
72.917000,1.2177,0.000,0,0,-10.968,-5.968,0,
73.016998,1.3458,0.000,0,0,-10.987,-5.987,0,
73.116997,1.2297,0.000,0,0,-10.950,-5.950,0,
73.218002,1.2257,0.000,0,0,-10.957,-5.957,0,
73.319000,1.2402,0.000,0,0,-10.930,-5.930,0,
73.418999,1.2128,0.000,0,0,-10.789,-5.789,0,
73.518997,1.2322,0.000,0,0,-10.802,-5.802,0,
73.619003,1.2281,0.000,0,0,-10.831,-5.831,0,
73.719002,1.2297,0.000,0,0,-10.826,-5.826,0,
73.819000,1.2209,0.000,0,0,-10.844,-5.844,0,
73.918999,1.2233,0.000,0,0,-10.857,-5.857,0,
74.018997,1.2330,0.000,0,0,-10.884,-5.884,0,
74.119003,1.2201,0.000,0,0,-10.868,-5.868,0,
74.220001,1.2088,0.000,0,0,-10.881,-5.881,0,
74.320000,1.2201,0.000,0,0,-10.833,-5.833,0,
74.420998,1.2185,0.000,0,0,-10.816,-5.816,0,
74.522003,1.2040,0.000,0,0,-10.886,-5.886,0,
74.623001,1.2741,0.000,0,0,-11.079,-6.079,0,
74.723000,1.2160,0.000,0,0,-10.953,-5.953,0,
74.822998,1.2168,0.000,0,0,-11.045,-6.045,0,
74.922997,1.2555,0.000,0,0,-11.061,-6.061,0,
75.023003,1.2257,0.000,0,0,-11.024,-6.024,0,
75.123001,1.2152,0.000,0,0,-11.056,-6.056,0,
75.223000,1.2209,0.000,0,0,-10.933,-5.933,0,
75.323997,1.2152,0.000,0,0,-11.004,-6.004,0,
75.424004,1.2297,0.000,0,0,-11.034,-6.034,0,
75.525002,1.2305,0.000,0,0,-10.910,-5.910,0,
75.625999,1.2249,0.000,0,0,-10.965,-5.965,0,
75.725998,1.2177,0.000,0,0,-10.968,-5.968,0,
75.825996,1.1919,0.000,0,0,-10.970,-5.970,0,
75.927002,1.1629,0.000,0,0,-11.079,-6.079,0,
76.028000,1.1661,0.000,0,0,-11.161,-6.161,0,
76.127998,1.1621,0.000,0,0,-11.149,-6.149,0,
76.227997,1.1596,0.000,0,0,-10.992,-5.992,0,
76.329002,1.1500,0.000,0,0,-11.168,-6.168,0,
76.429001,1.1943,0.000,0,0,-11.326,-6.326,0,
76.528999,1.1927,0.000,0,0,-11.085,-6.085,0,
76.629997,1.1959,0.000,0,0,-10.994,-5.994,0,
76.730003,1.2297,0.000,0,0,-10.197,-5.197,0,
76.830002,1.2088,0.000,0,0,-10.257,-5.257,0,
76.931000,1.2112,0.000,0,0,-10.155,-5.155,0,
77.031998,1.2410,0.000,0,0,-10.445,-5.445,0,
77.132004,1.2249,0.000,0,0,-10.675,-5.675,0,
77.232002,1.2112,0.000,0,0,-10.853,-5.853,0,
77.332001,1.2152,0.000,0,0,-10.603,-5.603,0,
77.431999,1.2201,0.000,0,0,-10.517,-5.517,0,
77.531998,1.2233,0.000,0,0,-10.612,-5.612,0,
77.633003,1.2023,0.000,0,0,-10.671,-5.671,0,
77.733002,1.2177,0.000,0,0,-10.140,-5.140,0,
77.834000,1.2257,0.000,0,0,-10.661,-5.661,0,
77.934998,1.2064,0.000,0,0,-10.569,-5.569,0,
78.036003,1.1975,0.000,0,0,-10.520,-5.520,0,
